#name	name2
NM_032291	SGIP1
NM_001303416	ERCC3
NM_001303418	ERCC3
NR_039944	MIR4783
NM_000312	PROC
NM_017969	IWS1
NM_001256542	LIMS2
NM_001136037	LIMS2
NM_001161403	LIMS2
NM_017980	LIMS2
NM_001161417	GPR17
NM_001161416	GPR17
NM_001161415	GPR17
NM_001161404	LIMS2
NM_005291	GPR17
NM_018383	WDR33
NM_032740	SFT2D3
NM_001006622	WDR33
NM_001006623	WDR33
NM_001199140	AMMECR1L
NM_031445	AMMECR1L
NM_004805	POLR2D
NM_020120	UGGT1
NR_027671	UGGT1
NM_004807	HS6ST1
NR_110278	LOC101927881
NM_032144	RAB6C
NR_026740	LOC389033
NR_026758	FAR2P1
NR_036537	RAB6C-AS1
NR_110285	LOC101927924
NM_001171083	SMPD4
NM_017751	SMPD4
NR_033231	SMPD4
NR_033232	SMPD4
NR_033230	SMPD4
NM_001258307	CCDC74B
NM_207310	CCDC74B
NM_001099771	POTEF
NM_017951	SMPD4
NR_033903	MED15P9
NM_207312	TUBA3E
NM_032357	CCDC115
NM_001142370	PTPN18
NR_046260	FAR2P2
NM_014369	PTPN18
NR_046259	FAR2P2
NR_046258	FAR2P2
NM_033416	IMP4
NR_103761	CYP4F62P
NR_104471	CCDC115
NM_001079530	CFC1B
NR_027314	TISP43
NM_001277406	POTEI
NR_027313	TISP43
NR_033930	LOC646743
NM_001270420	CFC1
NR_023391	CYP4F30P
NM_032545	CFC1
NM_001277083	POTEJ
NM_001079530	CFC1B
NM_001270421	CFC1
NM_001105195	AMER3
NM_001105194	AMER3
NM_001105193	AMER3
NM_152698	AMER3
NM_207364	GPR148
NM_001009993	FAM168B
NM_017958	PLEKHB2
NM_001267066	PLEKHB2
NM_001267063	PLEKHB2
NM_001267065	PLEKHB2
NM_001267064	PLEKHB2
NR_049790	PLEKHB2
NM_001267062	PLEKHB2
NM_001267068	PLEKHB2
NM_001100623	PLEKHB2
NR_049789	PLEKHB2
NR_049791	PLEKHB2
NR_049792	PLEKHB2
NM_001267067	PLEKHB2
NR_030728	LOC440910
NM_001085365	MZT2A
NR_036499	LINC01120
NR_039945	MIR4784
NM_080386	TUBA3D
NR_002826	LOC401010
NM_138770	CCDC74A
NM_001258304	CCDC74A
NM_001258305	CCDC74A
NR_033885	POTEKP
NM_001258306	CCDC74A
NR_108087	LINC01087
NM_214461	C2orf27B
NR_031608	MIR663B
NM_001077427	LYPD1
NM_144586	LYPD1
NR_110294	LOC101928161
NR_037450	MIR3679
NR_049856	MIR5590
NM_025052	MAP3K19
NM_001282883	MAP3K19
NR_037649	CCNT2
NM_001241	CCNT2
NM_058241	CCNT2
NM_001018046	MAP3K19
NM_001018047	MAP3K19
NM_001018044	MAP3K19
NR_029672	MIR128-1
NM_014607	UBXN4
NM_005915	MCM6
NR_045486	LOC100507600
NR_110199	DARS-AS1
NR_110200	DARS-AS1
NM_003467	CXCR4
NM_001008540	CXCR4
NM_001024075	HNMT
NM_006895	HNMT
NM_001024074	HNMT
NR_033658	YY1P2
NR_106979	MIR7157
NR_033258	ZEB2
NR_040248	ZEB2-AS1
NR_110570	LINC01412
NR_026904	PABPC1P2
NM_015702	MMADHC
NM_001254738	RND3
NM_005168	RND3
NR_110247	LOC101929282
NR_110246	LOC101929282
NR_110245	LOC101929282
NR_110244	LOC101929282
NR_110241	LOC101929260
NM_004688	NMI
NM_198557	RBM43
NM_007115	TNFAIP6
NR_110248	LOC101929319
NR_039932	MIR4773-2
NR_039931	MIR4773-1
NM_012097	ARL5A
NM_177985	ARL5A
NM_001037174	ARL5A
NM_005843	STAM2
NM_017892	PRPF40A
NM_019845	RPRM
NM_001256368	LOC100144595
NM_001260510	KCNJ3
NM_001260509	KCNJ3
NM_006186	NR4A2
NM_014568	GALNT5
NM_001304346	ERMN
NM_020711	ERMN
NM_001304344	ERMN
NM_001304345	ERMN
NM_001009959	ERMN
NM_004288	CYTIP
NM_001111031	ACVR1C
NR_038850	CCDC148-AS1
NM_001017920	DAPL1
NM_001128212	WDSUB1
NM_001128213	WDSUB1
NM_152528	WDSUB1
NR_106948	MIR6888
NR_110587	LOC643072
NR_110588	LOC643072
NM_001282806	MARCH7
NM_001198763	CD302
NM_022826	MARCH7
NM_014880	CD302
NM_001282805	MARCH7
NM_001198764	CD302
NM_001282807	MARCH7
NR_103775	LOC100505984
NR_039946	MIR4785
NM_001199135	TANK
NR_110164	LOC100996579
NR_110163	LOC100996579
NR_110593	LOC101929512
NM_006593	TBR1
NR_077058	AHCTF1P1
NM_002054	GCG
NR_110255	LOC101929532
NM_022168	IFIH1
NM_012198	GCA
NR_110258	LOC101929570
NR_033309	SNORA70F
NR_110574	LOC101929633
NM_006922	SCN3A
NM_001081677	SCN3A
NM_001081676	SCN3A
NM_004482	GALNT3
NM_024753	TTC21B
NR_038983	TTC21B-AS1
NR_038984	TTC21B-AS1
NR_045628	SCN7A
NM_002976	SCN7A
NR_046665	XIRP2-AS1
NM_001199145	XIRP2
NM_001199144	XIRP2
NR_039933	MIR4774
NM_001039724	NOSTRIN
NM_001171631	NOSTRIN
NM_001171632	NOSTRIN
NM_052946	NOSTRIN
NR_045787	CERS6-AS1
NR_045786	CERS6-AS1
NM_021176	G6PC2
NM_001081686	G6PC2
NM_199204	DHRS9
NM_001142270	DHRS9
NM_001142271	DHRS9
NM_001289763	DHRS9
NM_152384	BBS5
NM_006063	KLHL41
NM_004792	PPIG
NM_001199285	PHOSPHO2
NM_001199290	PHOSPHO2-KLHL23
NM_001199288	PHOSPHO2
NM_144711	KLHL23
NM_001199287	PHOSPHO2
NM_001199286	PHOSPHO2
NM_001008489	PHOSPHO2
NM_014168	METTL5
NM_001293187	METTL5
NM_001293186	METTL5
NR_110576	LOC101929753
NR_027433	LINC01124
NM_001289947	ERICH2
NM_013445	GAD1
NM_001290031	ERICH2
NM_001290030	ERICH2
NR_110644	ERICH2
NM_001201428	GORASP2
NM_015530	GORASP2
NM_001136555	TLK1
NM_001164821	DCAF17
NM_025000	DCAF17
NR_028482	DCAF17
NM_024843	CYBRD1
NM_001127383	CYBRD1
NM_001256909	CYBRD1
NM_001271786	DYNC1I2
NM_001271789	DYNC1I2
NM_001271790	DYNC1I2
NM_001378	DYNC1I2
NM_001271785	DYNC1I2
NM_001271788	DYNC1I2
NM_001271787	DYNC1I2
NM_003705	SLC25A12
NR_047549	SLC25A12
NR_027862	HAT1
NM_003642	HAT1
NM_001038493	DLX1
NM_004405	DLX2
NM_178120	DLX1
NR_126376	DLX2-AS1
NM_000210	ITGA6
NM_001079818	ITGA6
NM_002610	PDK1
NR_103731	PDK1
NM_001278549	PDK1
NR_103729	PDK1
NR_026995	RAPGEF4-AS1
NM_031942	CDCA7
NM_145810	CDCA7
NM_001017371	SP3
NM_003111	SP3
NM_001172712	SP3
NM_001145250	SP9
NR_038897	LINC01305
NM_001033045	GPR155
NM_001267051	GPR155
NM_152529	GPR155
NM_001267050	GPR155
NM_001193528	SCRN3
NM_024583	SCRN3
NM_003387	WIPF1
NR_125730	RNU6-2
NM_000079	CHRNA1
NM_001039523	CHRNA1
NM_001206602	CHN1
NR_030630	MIR933
NM_001689	ATP5G3
NM_001190329	ATP5G3
NM_001002258	ATP5G3
NM_014621	HOXD4
NM_001199746	HOXD8
NM_024501	HOXD1
NM_002148	HOXD10
NM_001199747	HOXD8
NM_000523	HOXD13
NR_038435	HOXD-AS2
NM_006898	HOXD3
NM_021193	HOXD12
NM_021192	HOXD11
NM_014213	HOXD9
NM_019558	HOXD8
NR_029609	MIR10B
NR_033979	HAGLR
NR_110457	HAGLROS
NR_110461	HAGLR
NR_110459	HAGLR
NR_110460	HAGLR
NR_110458	HAGLR
NR_110463	HAGLR
NR_110462	HAGLR
NR_110465	HAGLR
NR_110464	HAGLR
NR_110468	HAGLR
NR_110467	HAGLR
NR_110466	HAGLR
NR_106991	MIR7704
NM_006554	MTX2
NR_027850	MTX2
NR_031648	MIR1246
NR_040001	LINC01116
NR_110599	LINC01117
NR_036075	MIR3128
NM_194247	HNRNPA3
NR_039646	MIR4444-1
NR_049831	MIR4444-2
NR_106767	MIR6512
NR_026966	LOC100130691
NM_152275	TTC30A
NM_152517	TTC30B
NM_152945	RBM45
NM_145739	OSBPL6
NR_110205	LOC101927027
NR_110206	LOC101927027
NR_110204	LOC101927027
NM_019091	PLEKHA3
NM_001135212	FKBP7
NM_001042702	DFNB59
NM_181342	FKBP7
NM_133379	TTN
NR_120594	LOC101927055
NR_031659	MIR1258
NM_020943	CWC22
NR_039637	MIR4437
NM_000885	ITGA4
NM_002500	NEUROD1
NM_006751	SSFA2
NM_001287504	SSFA2
NM_001287505	SSFA2
NM_001130445	SSFA2
NM_001287503	SSFA2
NR_109843	SSFA2
NM_001258314	PDE1A
NM_001463	FRZB
NM_001142314	DUSP19
NM_080876	DUSP19
NR_039638	MIR548AE1
NR_110217	LOC101927196
NR_110216	LOC101927196
NR_110215	LOC101927196
NR_110214	LOC101927196
NM_018471	ZC3H15
NM_001144999	ITGAV
NM_002210	ITGAV
NM_001145000	ITGAV
NR_030287	MIR561
NM_052952	DIRC1
NR_031647	MIR1245A
NR_039947	MIR1245B
NR_037401	MIR3606
NM_000090	COL3A1
NR_036076	MIR3129
NM_014585	SLC40A1
NM_019048	ASNSD1
NM_022353	OSGEPL1
NM_001128150	ORMDL1
NM_016467	ORMDL1
NR_102429	OSGEPL1-AS1
NM_005259	MSTN
NM_032321	C2orf88
NM_001042519	C2orf88
NM_001042521	C2orf88
NM_001042520	C2orf88
NM_001142645	TMEM194B
NM_005966	NAB1
NM_139266	STAT1
NM_007315	STAT1
NM_001243835	STAT4
NM_003151	STAT4
NM_004657	SDPR
NR_002769	PCGEM1
NR_110222	LOC101927406
NR_110223	LOC101927431
NM_001127257	SLC39A10
NM_020342	SLC39A10
NR_110226	LOC101927482
NR_110225	LOC101927482
NR_034036	LOC100130452
NM_213608	C2orf66
NR_046837	ANKRD44-IT1
NM_012433	SF3B1
NM_001005526	SF3B1
NM_025147	COQ10B
NM_015387	MOB4
NM_001204094	MOB4
NM_199440	HSPD1
NM_002157	HSPE1
NM_002156	HSPD1
NM_199482	MOB4
NM_001202485	HSPE1-MOB4
NM_001100819	MOB4
NM_138395	MARS2
NM_001284361	BOLL
NM_001284358	BOLL
NM_197970	BOLL
NM_033030	BOLL
NM_001284362	BOLL
NR_026830	SATB2-AS1
NR_110270	LOC101927641
NM_153689	C2orf69
NM_024520	C2orf47
NM_001160046	SGOL2
NM_001160033	SGOL2
NM_152387	KCTD18
NM_152524	SGOL2
NM_014670	BZW1
NM_001207068	BZW1
NR_110275	LOC101927795
NM_001207069	BZW1
NM_001207067	BZW1
NM_001136039	NIF3L1
NM_001142356	NIF3L1
NM_001142355	NIF3L1
NM_032472	PPIL3
NM_021824	NIF3L1
NM_130906	PPIL3
NM_006190	ORC2
NR_033915	ORC2
NM_002491	NDUFB3
NM_001257102	NDUFB3
NM_001202515	CFLAR
NM_032976	CASP10
NM_001127183	CFLAR
NM_001230	CASP10
NM_032977	CASP10
NM_032974	CASP10
NM_001206524	CASP10
NM_001202518	CFLAR
NR_040030	CFLAR-AS1
NM_001206542	CASP10
NM_033356	CASP8
NM_001080125	CASP8
NM_001127391	ALS2CR12
NM_001289993	ALS2CR12
NR_110620	ALS2CR12
NM_139163	ALS2CR12
NR_111983	CASP8
NM_001206864	STRADB
NM_018571	STRADB
NM_001168217	ALS2CR11
NM_033066	MPP4
NM_001261436	CDK15
NM_139158	CDK15
NM_001261435	CDK15
NR_003031	SNORD11
NM_003352	SUMO1
NR_003058	SNORD70
NR_003694	SNORD11B
NM_001005782	SUMO1
NM_001005781	SUMO1
NM_018256	WDR12
NM_177538	CYP20A1
NM_001282927	ABI2
NM_012092	ICOS
NM_017759	INO80D
NM_001098199	GPR1
NM_001037663	EEF1B2
NM_001959	EEF1B2
NM_001199984	NDUFS1
NM_005279	GPR1
NR_002590	SNORA41
NR_002589	SNORD51
NM_001199981	NDUFS1
NM_001261454	GPR1
NM_005006	NDUFS1
NM_001261453	GPR1
NM_021121	EEF1B2
NM_001199983	NDUFS1
NM_001199982	NDUFS1
NR_033248	GCSHP3
NM_001261455	GPR1
NM_001261452	GPR1
NM_020923	ZDBF2
NM_001285549	ZDBF2
NM_001093730	DYTN
NM_001102659	LOC200726
NR_036077	MIR3130-1
NR_036078	MIR3130-2
NM_014929	FASTKD2
NM_001136194	FASTKD2
NM_001136193	FASTKD2
NM_173077	CPO
NM_001270944	KLF7
NR_036227	MIR2355
NR_031633	MIR1302-4
NR_106999	MIR7845
NR_110283	LOC101927865
NM_001127395	METTL21A
NM_145280	METTL21A
NM_152523	CCNYL1
NM_001142300	CCNYL1
NM_003468	FZD5
NR_039934	MIR4775
NM_006891	CRYGD
NM_005210	CRYGB
NR_038437	LOC100507443
NM_020989	CRYGC
NM_014617	CRYGA
NM_001099334	C2orf80
NM_001178000	PIKFYVE
NR_046452	IDH1-AS1
NM_152671	PIKFYVE
NM_001282387	IDH1
NM_001282386	IDH1
NM_005896	IDH1
NM_199229	RPE
NM_001278289	RPE
NM_001278288	RPE
NM_001278285	RPE
NM_001278283	RPE
NM_006916	RPE
NM_001278286	RPE
NM_001278282	RPE
NM_001608	ACADL
NM_001136574	LANCL1
NM_001136575	LANCL1
NM_006055	LANCL1
NM_001122634	CPS1
NR_002763	CPS1-IT1
NM_001875	CPS1
NR_031643	MIR548F2
NR_039936	MIR4776-2
NR_039935	MIR4776-1
NM_001242575	LOC100130451
NR_039640	MIR4438
NR_047698	VWC2L-IT1
NM_004044	ATIC
NM_054034	FN1
NR_110607	LOC102724849
NM_018000	MREG
NM_138390	TMEM169
NM_001142312	TMEM169
NM_001142310	TMEM169
NM_001142311	TMEM169
NR_037701	PKI55
NM_000998	RPL37A
NM_000599	IGFBP5
NM_000597	IGFBP2
NR_110392	LINC01280
NM_003284	TNP1
NR_106867	MIR6809
NM_001168298	CXCR2
NM_001557	CXCR2
NM_198483	RUFY4
NR_034176	RUFY4
NR_002712	CXCR2P1
NM_001077191	GPBAR1
NM_170699	GPBAR1
NM_152862	ARPC2
NM_005731	ARPC2
NM_000634	CXCR1
NM_001077194	GPBAR1
NR_106768	MIR6513
NM_001077399	PNKD
NM_001087	AAMP
NM_001302545	AAMP
NM_182642	CTDSP1
NM_000578	SLC11A1
NR_029500	MIR26B
NM_198559	CATIP
NR_106868	MIR6810
NR_110573	CATIP-AS1
NM_022572	PNKD
NM_021198	CTDSP1
NM_001206878	CTDSP1
NR_125777	CATIP-AS2
NM_007127	VIL1
NM_005444	RQCD1
NM_004328	BCS1L
NM_032726	PLCD4
NM_022453	RNF25
NM_001257343	BCS1L
NR_073390	RQCD1
NM_001271635	RQCD1
NM_001271634	RQCD1
NM_001105537	ZNF142
NR_073600	ZNF142
NR_073599	ZNF142
NM_001079866	BCS1L
NM_001257342	BCS1L
NM_001257344	BCS1L
NM_014640	TTLL4
NM_017431	PRKAG3
NM_025216	WNT10A
NM_006522	WNT6
NR_110238	LINC01494
NR_128707	MIR9500
NM_057093	CRYBA2
NM_057094	CRYBA2
NM_001278296	CCDC108
NM_001278295	CCDC108
NR_036081	MIR3131
NR_015390	LINC00608
NR_029867	MIR375
NM_002181	IHH
NM_017521	FEV
NR_024385	LINC00608
NM_003936	CDK5R2
NM_152389	CCDC108
NM_194302	CCDC108
NR_046086	LOC100129175
NM_144712	SLC23A3
NM_001144889	SLC23A3
NM_001144890	SLC23A3
NM_024782	NHEJ1
NM_015680	CNPPD1
NM_024293	FAM134A
NR_029688	MIR153-1
NM_001286427	GLB1L
NM_001270998	ZFAND2B
NM_018089	ANKZF1
NM_024506	GLB1L
NM_001199764	PTPRN
NM_001039550	DNAJB2
NM_002846	PTPRN
NR_104255	ATG9A
NM_001278552	TUBA4A
NM_001199763	PTPRN
NM_001282792	ANKZF1
NM_024085	ATG9A
NM_138802	ZFAND2B
NM_005689	ABCB6
NM_006000	TUBA4A
NM_006736	DNAJB2
NR_003063	TUBA4B
NM_001286423	GLB1L
NR_026909	STK16
NM_001077198	ATG9A
NM_001042410	ANKZF1
NM_001007089	RESP18
NM_001270999	ZFAND2B
NM_001008910	STK16
NM_001927	DES
NM_012100	DNPEP
NM_001173476	SPEG
NM_015311	OBSL1
NM_001173431	OBSL1
NM_001303098	TMEM198
NR_036082	MIR3132
NM_002191	INHA
NM_001173408	OBSL1
NM_182847	ASIC4
NM_024536	CHPF
NM_001005209	TMEM198
NM_001195731	CHPF
NM_013335	GMPPA
NM_205847	GMPPA
NM_001286811	LOC100996693
NM_005070	SLC4A3
NM_201574	SLC4A3
NR_048551	SLC4A3
NR_036228	MIR4268
NM_153038	CCDC140
NM_000438	PAX3
NM_013942	PAX3
NM_058165	MOGAT1
NM_080671	KCNE4
NM_003469	SCG2
NM_001136530	SERPINE2
NM_001136528	SERPINE2
NM_022915	MRPL44
NM_006216	SERPINE2
NR_073116	SERPINE2
NM_024785	FAM124B
NM_001122779	FAM124B
NM_001257198	CUL3
NR_039641	MIR4439
NR_049887	MIR5702
NM_005544	IRS1
NR_102371	LOC654841
NM_024795	TM4SF20
NM_001135187	AGFG1
NM_001135188	AGFG1
NM_001135189	AGFG1
NM_004504	AGFG1
NR_049888	MIR5703
NM_025243	SLC19A3
NM_020161	C2orf83
NM_001162483	C2orf83
NM_001130046	CCL20
NM_004591	CCL20
NM_178821	DAW1
NM_152527	SLC16A14
NM_007237	SP140
NM_001278451	SP140
NM_001278453	SP140
NM_001278452	SP140
NM_001005176	SP140
NM_001206703	SP100
NM_001206704	SP100
NM_001206702	SP100
NR_040038	LOC151475
NR_038238	LOC151484
NM_005683	GPR55
NR_033879	SPATA3-AS1
NM_001144994	C2orf72
NM_000867	HTR2B
NR_039937	MIR4777
NM_005381	NCL
NM_145236	B3GNT7
NR_002908	SNORD20
NR_024079	LINC00471
NR_002921	SNORA75
NR_004398	SNORD82
NM_152614	C2orf57
NM_002601	PDE6D
NR_036052	MIR1244-1
NM_001099285	PTMA
NM_001291018	PDE6D
NM_002823	PTMA
NR_036263	MIR1244-3
NR_036262	MIR1244-2
NR_110994	PDE6D
NR_128710	MIR1244-4
NR_031717	MIR1471
NM_024409	NPPC
NM_001632	ALPP
NM_031313	ALPPL2
NR_028501	ECEL1P2
NM_000751	CHRND
NM_001631	ALPI
NM_005199	CHRNG
NM_004846	EIF4E2
NM_004826	ECEL1
NM_001256657	CHRND
NM_145702	TIGD1
NM_001195129	PRSS56
NM_001290787	ECEL1
NR_046334	CHRND
NR_046333	CHRND
NR_049797	MIR5001
NM_025202	EFHD1
NM_001243252	EFHD1
NM_002242	KCNJ13
NM_001172417	KCNJ13
NM_001172416	KCNJ13
NM_001114090	NGEF
NM_206895	C2orf82
NM_005383	NEU2
NM_001190267	ATG16L1
NM_001190266	ATG16L1
NM_030803	ATG16L1
NM_198890	ATG16L1
NR_003008	SCARNA5
NM_017974	ATG16L1
NR_003006	SCARNA6
NM_018218	USP40
NM_019078	UGT1A5
NM_007120	UGT1A4
NM_019093	UGT1A3
NM_000463	UGT1A1
NR_037696	LOC100286922
NR_037695	LOC100286922
NR_037694	LOC100286922
NM_001287395	MROH2A
NM_001001394	DNAJB3
NR_024322	MSL3P1
NM_006944	SPP2
NM_001301687	GBX2
NM_001485	GBX2
NM_020311	ACKR3
NM_006710	COPS8
NM_198189	COPS8
NR_106869	MIR6811
NM_015893	PRLH
NR_033308	RAB17
NM_022449	RAB17
NM_001137553	LRRFIP1
NM_004735	LRRFIP1
NM_001137552	LRRFIP1
NM_001080504	RBM44
NM_016510	SCLY
NM_198582	KLHL30
NM_194312	ESPNL
NM_001282434	HES6
NM_022817	PER2
NM_030768	ILKAP
NR_026925	LOC151174
NR_026926	LOC151174
NR_026923	LOC643387
NM_001142853	HES6
NM_018645	HES6
NM_015650	TRAF3IP1
NM_001139490	TRAF3IP1
NR_037809	LINC01107
NM_057179	TWIST2
NR_034162	FLJ43879
NM_001271893	TWIST2
NR_039642	MIR4440
NR_026664	MGC16025
NR_039643	MIR4441
NR_036229	MIR4269
NR_039948	MIR2467
NR_037808	LOC150935
NR_039949	MIR4786
NM_001080835	PRR21
NM_173351	OR6B3
NM_001005853	OR6B2
NM_148961	OTOS
NM_001163424	MYEOV2
NM_138336	MYEOV2
NM_002081	GPC1
NR_029702	MIR149
NR_024014	PP14571
NM_018226	RNPEPL1
NM_023083	CAPN10
NM_023085	CAPN10
NM_001033575	DUSP28
NR_103792	CAPN10-AS1
NM_001102467	AQP12B
NM_198998	AQP12A
NM_000030	AGXT
NR_033841	LOC200772
NM_001252119	PASK
NR_028049	MTERF4
NM_001252120	PASK
NM_001252122	PASK
NM_001252124	PASK
NM_182501	MTERF4
NM_015148	PASK
NR_028051	MTERF4
NR_028050	MTERF4
NM_001243900	HDLBP
NM_203346	HDLBP
NM_001001666	ANO7
NM_001001891	ANO7
NM_006155	SEPT2
NM_001282972	SEPT2
NM_004404	SEPT2
NM_001282973	SEPT2
NM_001008491	SEPT2
NM_001008492	SEPT2
NM_006374	STK25
NM_001282305	STK25
NM_001282307	STK25
NR_036083	MIR3133
NM_001271979	STK25
NM_001271978	STK25
NM_001271977	STK25
NM_001282306	STK25
NM_001282308	STK25
NM_001271980	STK25
NM_032515	BOK
NM_178326	ATG4B
NM_015963	THAP4
NM_013325	ATG4B
NM_001164356	THAP4
NR_033346	BOK-AS1
NM_152783	D2HGDH
NM_012145	DTYMK
NM_001287249	D2HGDH
NM_001165031	DTYMK
NR_033255	DTYMK
NM_022134	GAL3ST2
NM_032329	ING5
NR_109778	D2HGDH
NM_173821	RTP5
NM_080741	NEU4
NM_001167599	NEU4
NM_001167602	NEU4
NM_001167601	NEU4
NM_001167600	NEU4
NM_005018	PDCD1
NR_110592	LOC102723927
NR_024437	LOC728323
NR_130699	LOC728323
NR_130700	LOC728323
NR_130701	LOC728323
NR_130702	LOC728323
NM_001042383	CEP63
NM_001042384	CEP63
NM_025180	CEP63
NM_001042400	CEP63
NM_017886	ULK4
NM_015097	CLASP2
NM_001200032	HYAL3
NM_001200031	HYAL3
NM_003549	HYAL3
NM_001200029	HYAL3
NM_001207044	CLASP2
NR_033378	LMCD1-AS1
NM_001200030	HYAL3
NM_015429	ABI3BP
NM_001270364	ALDH1L1
NR_072979	ALDH1L1
NM_001270365	ALDH1L1
NM_012190	ALDH1L1
NM_018189	DPPA4
NM_001197107	SCHIP1
NM_015303	VPS8
NM_001197113	IQCJ-SCHIP1
NM_001197108	SCHIP1
NM_013363	PCOLCE2
NM_001197114	IQCJ-SCHIP1
NM_014879	P2RY14
NM_014498	GOLIM4
NM_014575	SCHIP1
NM_001009921	VPS8
NM_053002	MED12L
NM_175724	IL5RA
NM_000844	GRM7
NM_000564	IL5RA
NM_014674	EDEM1
NM_175726	IL5RA
NM_175728	IL5RA
NM_175725	IL5RA
NM_175727	IL5RA
NM_181874	GRM7
NM_001243099	IL5RA
NM_001683	ATP2B2
NM_001004019	FBLN2
NM_006395	ATG7
NM_001136031	ATG7
NM_001001331	ATP2B2
NM_001195279	MKRN2OS
NM_001195099	ANKRD28
NM_001144912	ATG7
NM_015199	ANKRD28
NM_001195098	ANKRD28
NR_027007	THUMPD3-AS1
NM_001998	FBLN2
NM_001165035	FBLN2
NM_144715	EFHB
NR_046876	ZNF385D-AS2
NM_001177711	RBMS3
NM_014483	RBMS3
NM_199347	NEK10
NM_001177712	RBMS3
NM_182523	CMC1
NM_001003793	RBMS3
NM_001003792	RBMS3
NM_002207	ITGA9
NM_001293307	SCN10A
NM_006514	SCN10A
NM_001293306	SCN10A
NM_001135197	CCDC36
NM_178173	CCDC36
NM_014159	SETD2
NM_004947	DOCK3
NM_015576	ERC2
NM_015512	DNAH1
NM_018398	CACNA2D3
NM_001141947	CCDC66
NM_001012506	CCDC66
NM_152678	DENND6A
NR_024460	CCDC66
NM_000333	ATXN7
NM_001177387	ATXN7
NM_002012	FHIT
NM_002841	PTPRG
NM_001166243	FHIT
NM_001128149	ATXN7
NM_001012505	FOXP1
NM_001244810	FOXP1
NM_001244812	FOXP1
NM_001244816	FOXP1
NM_001244808	FOXP1
NM_032682	FOXP1
NM_001252216	FAM19A1
NM_213609	FAM19A1
NM_020872	CNTN3
NM_002941	ROBO1
NM_002942	ROBO2
NM_001128929	ROBO2
NM_000158	GBE1
NM_001290040	ROBO2
NM_001290039	ROBO2
NM_001290065	ROBO2
NM_001167674	CADM2
NM_001167675	CADM2
NM_016206	VGLL3
NM_001256505	CADM2
NM_153184	CADM2
NM_001256504	CADM2
NM_001256503	CADM2
NM_001256502	CADM2
NM_032359	CMSS1
NM_080927	DCBLD2
NM_001042459	FILIP1L
NR_031662	MIR548G
NM_182909	FILIP1L
NR_103511	ARL6
NR_028303	LINC00882
NR_026934	LOC152225
NM_001130064	GAP43
NM_015642	ZBTB20
NM_001164343	ZBTB20
NM_001164344	ZBTB20
NM_181780	BTLA
NM_002045	GAP43
NM_001164345	ZBTB20
NM_001085357	BTLA
NM_001164346	ZBTB20
NR_121662	ZBTB20
NM_001164347	ZBTB20
NM_001145998	SLC15A2
NM_001256348	SEMA5B
NM_001031702	SEMA5B
NM_021082	SLC15A2
NR_046079	SEMA5B
NM_001256346	SEMA5B
NM_001256347	SEMA5B
NR_038976	LOC339874
NM_016128	COPG1
NM_003571	BFSP2
NM_021937	EEFSEC
NM_001256045	PIK3CB
NM_006219	PIK3CB
NM_005862	STAG1
NM_000096	CP
NR_046371	CP
NM_003471	KCNAB1
NM_021038	MBNL1
NM_172159	KCNAB1
NM_207297	MBNL1
NM_207296	MBNL1
NM_207295	MBNL1
NM_172160	KCNAB1
NM_207294	MBNL1
NM_207293	MBNL1
NM_001130002	PQLC2L
NM_001243729	PQLC2L
NM_207292	MBNL1
NM_001099777	PQLC2L
NM_001038705	GPR149
NR_024016	PQLC2L
NM_001130001	PQLC2L
NM_001161566	TNIK
NM_022763	FNDC3B
NM_001161564	TNIK
NM_001161562	TNIK
NM_001161563	TNIK
NM_005241	MECOM
NM_001161560	TNIK
NM_001205194	MECOM
NM_015028	TNIK
NM_001161561	TNIK
NM_001163999	MECOM
NM_001161565	TNIK
NM_001135095	FNDC3B
NM_004991	MECOM
NM_024947	PHC3
NM_001164000	MECOM
NM_001105078	MECOM
NM_207015	NAALADL2
NM_001105077	MECOM
NM_020409	MRPL47
NR_004053	SOX2-OT
NM_181361	KCNMB2
NM_181426	CCDC39
NM_018023	YEATS2
NM_177988	MRPL47
NR_126560	KCNMB2-AS1
NR_075093	SOX2-OT
NR_075092	SOX2-OT
NR_075091	SOX2-OT
NR_075090	SOX2-OT
NR_075089	SOX2-OT
NR_047568	LINC00578
NR_126561	KCNMB2-AS1
NM_018192	P3H2
NM_004113	FGF12
NM_021032	FGF12
NM_001134418	P3H2
NM_012287	ACAP2
NM_015562	UBXN7
NM_006614	CHL1
NR_045572	CHL1
NM_001253388	CHL1
NM_001253387	CHL1
NR_110118	LINC01266
NM_014461	CNTN6
NM_001289081	CNTN6
NM_001289080	CNTN6
NM_001206955	CNTN4
NM_175607	CNTN4
NM_175613	CNTN4
NM_001206956	CNTN4
NM_002222	ITPR1
NM_182760	SUMF1
NM_001099952	ITPR1
NM_001164675	SUMF1
NM_001168272	ITPR1
NM_001164674	SUMF1
NR_037903	BHLHE40-AS1
NR_125915	BHLHE40-AS1
NR_125916	BHLHE40-AS1
NR_110125	GRM7-AS3
NR_110123	GRM7-AS3
NR_110131	LOC101927394
NM_001234	CAV3
NM_033337	CAV3
NM_014850	SRGAP3
NM_001033117	SRGAP3
NM_001203263	IL17RC
NM_001278270	TADA3
NM_001136232	SEC13
NM_001278946	SEC13
NM_001203264	IL17RC
NM_153460	IL17RC
NR_037807	IL17RC
